result_id,date,component,dataset_or_corpus,status,decision,decision_class,summary_path,summary_present,machine_record_path,machine_record_present,all_linked_evidence_paths,reproduction,registry_line
local-r1-governed-v2-1-release-qualification-010,2026-09-05,Corrected exact final-profile local HTTPS qualification,"25 live HTTPS + 6 restart + 6 clean-restore + 3 T0 rollback + 3 governed-restoration checks, plus desktop/mobile/keyboard and internal-log audit","Completed Keep: 43/43 machine checks, zero checkpoint or application-log errors, no overflow or critical browser defect, 5.664 ms API p95","Keep the exact local research release candidate; retain T0 rollback and every factual, visual, profile, human-learning, usability, and hosting limitation",keep,research/05_evaluation/local-r1-governed-v2-1-release-qualification-010-results.md,True,research/05_evaluation/records/local-r1-governed-v2-1-release-qualification-010.json,True,research/05_evaluation/local-r1-governed-v2-1-release-qualification-010-results.md;research/05_evaluation/records/local-r1-governed-v2-1-release-qualification-010.json,Source revision `6449dcf`; immutable image and artifact hashes recorded; zero provider calls/private data/known-benchmark access,394
final-profile-operational-dialogue-development-001-contract-001,2026-09-06,Question-specific operational dialogue contract pilot,Two matched histories × three virtual days,"Both complete, two restarts, six deliberate transport failures, zero actual calls",Keep instrumentation for bounded live pilot; no quality or learning claim,keep,research/05_evaluation/final-profile-operational-dialogue-development-001-contract-001-results.md,True,research/05_evaluation/records/final-profile-operational-dialogue-development-001-contract-001.json,True,research/05_evaluation/final-profile-operational-dialogue-development-001-contract-001-results.md;research/05_evaluation/records/final-profile-operational-dialogue-development-001-contract-001.json,Fresh synthetic development sources; explicit injected transport,395
final-profile-operational-dialogue-development-001-live-001,2026-09-06,Provider-backed operational dialogue pilot,Two matched histories × three virtual days,18/18 calls succeeded; 12 turns; two restarts; weak progression,"Refine progression; keep operational instrumentation, no learning/utility claim",refine,research/05_evaluation/final-profile-operational-dialogue-development-001-live-001-results.md,True,research/05_evaluation/records/final-profile-operational-dialogue-development-001-live-001.json,True,research/05_evaluation/final-profile-operational-dialogue-development-001-live-001-results.md;research/05_evaluation/records/final-profile-operational-dialogue-development-001-live-001.json,Fresh synthetic development data; $0.0077112; frozen hashes unchanged,396
final-profile-operational-dialogue-development-001-progression-live-001,2026-09-06,V2 finite dialogue progression,Four histories × four turns,24 valid model calls; four restarts; two full-answer hints safely rejected,Refine continuation; no learning/fidelity qualification,refine,research/05_evaluation/final-profile-operational-dialogue-development-001-progression-live-001-results.md,True,research/05_evaluation/records/final-profile-operational-dialogue-development-001-progression-live-001.json,True,research/05_evaluation/final-profile-operational-dialogue-development-001-progression-live-001-results.md;research/05_evaluation/records/final-profile-operational-dialogue-development-001-progression-live-001.json,Synthetic development; $0.0113548; source hashes unchanged,397
final-profile-operational-dialogue-development-001-progression-terra-live-001,2026-09-06,Reactive Terra v2 progression comparator,Same four histories × four turns as Luna development pilot,24 valid calls; two guarded failures; weak explanatory adherence,Refine; do not replace Luna on this evidence,refine,research/05_evaluation/final-profile-operational-dialogue-development-001-progression-terra-live-001-results.md,True,research/05_evaluation/records/final-profile-operational-dialogue-development-001-progression-terra-live-001.json,True,research/05_evaluation/final-profile-operational-dialogue-development-001-progression-terra-live-001-results.md;research/05_evaluation/records/final-profile-operational-dialogue-development-001-progression-terra-live-001.json,Synthetic development; $0.084888; frozen sources unchanged,398
final-profile-operational-dialogue-development-001-full-live-001,2026-09-06,Full Luna/v2 operating development,24histories ×30virtualdays,"654calls,484turns,24restarts,16outreach,48consentchanges/0violations;13safegraphfailures","Keep operating evidence; qualityRefine, no learning/fidelity qualification",keep,research/05_evaluation/final-profile-operational-dialogue-development-001-full-live-001-results.md,True,research/05_evaluation/records/final-profile-operational-dialogue-development-001-full-live-001.json,True,research/05_evaluation/final-profile-operational-dialogue-development-001-full-live-001-results.md;research/05_evaluation/records/final-profile-operational-dialogue-development-001-full-live-001.json,Synthetic development; $0.331709; allsourcehashes unchanged,399
evaluation-calibration-cluster-development-20260906-001,2026-09-06,Evaluator calibration and clustered analysis,11 mutations;44 paired cases;12 history pairs,Four substantive mutation defects pass baseline; original28/44 vs39/44 retained; cluster uncertainty explicit,"Keep advisory; Refine semantic scoring, no quality promotion",keep,research/05_evaluation/evaluation-calibration-cluster-development-20260906-001-results.md,True,research/05_evaluation/records/evaluation-calibration-cluster-development-20260906-001.json,True,research/05_evaluation/evaluation-calibration-cluster-development-20260906-001-results.md;research/05_evaluation/records/evaluation-calibration-cluster-development-20260906-001.json,No-network synthetic development;0calls/$0; no held-out or human claim,400
completion-semantic-review-development-001-live-001,2026-09-06,Advisory semantic judge calibration,"Eleven synthetic variants, two repetitions",22 valid calls; clean-control disagreement; calibration gate failed,Refine ambiguous positive control; zero tutor judgments,refine,research/05_evaluation/completion-semantic-review-development-001-live-001-results.md,True,research/05_evaluation/records/completion-semantic-review-development-001-live-001.json,True,research/05_evaluation/completion-semantic-review-development-001-live-001-results.md;research/05_evaluation/records/completion-semantic-review-development-001-live-001.json,"Terra, 1,500 output tokens; USD 0.103932; frozen source snapshot",401
output-cap-progression-development-001-live-001,2026-09-06,Paired500/1500 output-cap development,"48trajectories/192turns,3repetitions","228calls;4vs0truncations,1vs7count-limit failures",Refine missing bounded-contract communication; no profile/default change,refine,research/05_evaluation/output-cap-progression-development-001-live-001-results.md,True,research/05_evaluation/records/output-cap-progression-development-001-live-001.json,True,research/05_evaluation/output-cap-progression-development-001-live-001-results.md;research/05_evaluation/records/output-cap-progression-development-001-live-001.json,24initialmessagepairs identical; synthetic; frozen sources archived,402
completion-semantic-review-development-001-live-002,2026-09-06,Advisory semantic judge transfer validity,32 controls ×2; 88 frozen responses,Calibration64/64;87 valid product judgments; transfer audit finds serious errors,Drop as decision-bearing semantic scorer; no accuracy/ranking claim,drop,research/05_evaluation/completion-semantic-review-development-001-live-002-results.md,True,research/05_evaluation/records/completion-semantic-review-development-001-live-002.json,True,research/05_evaluation/completion-semantic-review-development-001-live-002-results.md;research/05_evaluation/records/completion-semantic-review-development-001-live-002.json,Terra;152calls/USD0.668908; preserved raw summary and12-case validity audit,403
bounded-contract-progression-development-001-live-001,2026-09-06,Fixed-cap v2/v3 request-contract comparison,36 histories / 72 turns; 3 repetitions,14 vs 0 schema failures; all outputs reviewed,Keep opt-in contract; Refine teaching continuation,keep,research/05_evaluation/bounded-contract-progression-development-001-live-001-results.md,True,research/05_evaluation/records/bounded-contract-progression-development-001-live-001.json,True,research/05_evaluation/bounded-contract-progression-development-001-live-001-results.md;research/05_evaluation/records/bounded-contract-progression-development-001-live-001.json,USD 0.0482384; misnamed reset fixture disclosed; no semantic qualification,404
bounded-contract-progression-development-001-switch-live-001,2026-09-06,Genuine Amber-to-Cobalt boundary supplement,6 histories / 18 turns; 3 repeats,24 valid calls; all6 new-topic responses withhold solution,Keep narrow boundary observation; Refine broader quality,keep,research/05_evaluation/bounded-contract-progression-development-001-switch-live-001-results.md,True,research/05_evaluation/records/bounded-contract-progression-development-001-switch-live-001.json,True,research/05_evaluation/bounded-contract-progression-development-001-switch-live-001-results.md;research/05_evaluation/records/bounded-contract-progression-development-001-switch-live-001.json,"USD 0.011589; repairs coverage, preserves original misnamed fixture",405
authenticated-loopback-load-development-001-contract-001,2026-09-06,Authenticated loopback evaluator contract,1 scenario / 2 learners / 4 POST,4 answers; 8 saved messages; child exit -15,Refine evaluator shutdown,refine,research/05_evaluation/authenticated-loopback-load-development-001-contract-001-results.md,True,research/05_evaluation/records/authenticated-loopback-load-development-001-contract-001.json,True,research/05_evaluation/authenticated-loopback-load-development-001-contract-001-results.md;research/05_evaluation/records/authenticated-loopback-load-development-001-contract-001.json,4 injected calls; zero external calls; no capacity claim,406
